2026-04-20 17:25:16.409 +07:00 [INF] Family Guardian API starting...
2026-04-20 17:25:16.548 +07:00 [INF] Initialized Scheduler Signaller of type: Quartz.Core.SchedulerSignalerImpl
2026-04-20 17:25:16.550 +07:00 [INF] Quartz Scheduler created
2026-04-20 17:25:16.554 +07:00 [INF] JobFactory set to: Quartz.Simpl.MicrosoftDependencyInjectionJobFactory
2026-04-20 17:25:16.556 +07:00 [INF] RAMJobStore initialized.
2026-04-20 17:25:16.560 +07:00 [INF] Quartz Scheduler 3.18.0.0 - 'QuartzScheduler' with instanceId 'NON_CLUSTERED' initialized
2026-04-20 17:25:16.567 +07:00 [INF] Using thread pool 'Quartz.Simpl.DefaultThreadPool', size: 10
2026-04-20 17:25:16.570 +07:00 [INF] Using job store 'Quartz.Simpl.RAMJobStore', supports persistence: False, clustered: False
2026-04-20 17:25:16.587 +07:00 [INF] Adding 1 jobs, 1 triggers.
2026-04-20 17:26:14.603 +07:00 [INF] Guardian 1 joined notification group
2026-04-20 17:26:14.665 +07:00 [INF] POST /api/online-status/heartbeat → 200 (116ms)
2026-04-20 17:26:14.665 +07:00 [INF] POST /api/online-status/heartbeat → 200 (114ms)
2026-04-20 17:26:45.234 +07:00 [INF] POST /api/online-status/heartbeat → 200 (51ms)
2026-04-20 17:26:50.672 +07:00 [INF] GET /api/notifications → 200 (12ms)
2026-04-20 17:27:14.657 +07:00 [INF] POST /api/online-status/heartbeat → 200 (109ms)
2026-04-20 17:27:44.692 +07:00 [INF] POST /api/online-status/heartbeat → 200 (143ms)
2026-04-20 17:27:53.150 +07:00 [INF] GET /api/notifications → 200 (10ms)
2026-04-20 17:28:14.619 +07:00 [INF] POST /api/online-status/heartbeat → 200 (74ms)
2026-04-20 17:28:45.273 +07:00 [INF] POST /api/online-status/heartbeat → 200 (91ms)
2026-04-20 17:29:15.276 +07:00 [INF] POST /api/online-status/heartbeat → 200 (94ms)
2026-04-20 17:29:45.368 +07:00 [INF] POST /api/online-status/heartbeat → 200 (187ms)
2026-04-20 17:30:27.257 +07:00 [INF] POST /api/online-status/heartbeat → 200 (74ms)
2026-04-20 17:31:27.257 +07:00 [INF] POST /api/online-status/heartbeat → 200 (73ms)
2026-04-20 17:32:27.240 +07:00 [INF] POST /api/online-status/heartbeat → 200 (51ms)
2026-04-20 17:32:44.600 +07:00 [INF] POST /api/online-status/heartbeat → 200 (52ms)
2026-04-20 17:33:01.980 +07:00 [INF] GET /api/notifications → 200 (11ms)
2026-04-20 17:33:15.247 +07:00 [INF] POST /api/online-status/heartbeat → 200 (52ms)
2026-04-20 17:33:45.282 +07:00 [INF] POST /api/online-status/heartbeat → 200 (97ms)
2026-04-20 17:34:27.265 +07:00 [INF] POST /api/online-status/heartbeat → 200 (73ms)
2026-04-20 17:35:27.241 +07:00 [INF] POST /api/online-status/heartbeat → 200 (53ms)
2026-04-20 17:36:27.248 +07:00 [INF] POST /api/online-status/heartbeat → 200 (55ms)
2026-04-20 17:36:31.214 +07:00 [INF] GET /api/notifications → 200 (9ms)
2026-04-20 17:37:03.341 +07:00 [INF] GET /api/notifications → 200 (9ms)
2026-04-20 17:37:04.191 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:37:04.197 +07:00 [INF] GET /hubs/notifications → 101 (649625ms)
2026-04-20 17:37:04.207 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:37:04.209 +07:00 [INF] GET /hubs/notifications → 101 (649621ms)
2026-04-20 17:37:11.666 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:37:11.679 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (1ms)
2026-04-20 17:37:11.684 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (1ms)
2026-04-20 17:37:11.693 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:37:11.707 +07:00 [INF] GET /api/notifications → 200 (16ms)
2026-04-20 17:37:11.726 +07:00 [INF] POST /api/online-status/heartbeat → 200 (59ms)
2026-04-20 17:37:11.728 +07:00 [INF] POST /api/online-status/heartbeat → 200 (50ms)
2026-04-20 17:37:17.236 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:37:17.237 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:37:17.236 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (3ms)
2026-04-20 17:37:17.236 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:37:17.274 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:37:17.280 +07:00 [INF] Guardian 1 joined notification group
2026-04-20 17:37:17.284 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:37:17.313 +07:00 [INF] POST /api/online-status/heartbeat → 200 (75ms)
2026-04-20 17:37:17.313 +07:00 [INF] POST /api/online-status/heartbeat → 200 (77ms)
2026-04-20 17:37:48.276 +07:00 [INF] POST /api/online-status/heartbeat → 200 (81ms)
2026-04-20 17:38:18.235 +07:00 [INF] POST /api/online-status/heartbeat → 200 (51ms)
2026-04-20 17:38:48.163 +07:00 [INF] POST /api/online-status/heartbeat → 200 (75ms)
2026-04-20 17:39:18.263 +07:00 [INF] POST /api/online-status/heartbeat → 200 (72ms)
2026-04-20 17:39:21.494 +07:00 [INF] GET /api/notifications → 200 (22ms)
2026-04-20 17:39:24.134 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:39:24.134 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:39:24.159 +07:00 [INF] GET /hubs/notifications → 101 (126876ms)
2026-04-20 17:39:24.162 +07:00 [INF] GET /hubs/notifications → 101 (126891ms)
2026-04-20 17:39:24.467 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:39:24.468 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:39:24.467 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:39:24.468 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:39:24.478 +07:00 [INF] GET /api/notifications → 200 (9ms)
2026-04-20 17:39:24.641 +07:00 [INF] POST /api/online-status/heartbeat → 200 (99ms)
2026-04-20 17:39:24.639 +07:00 [INF] POST /api/online-status/heartbeat → 200 (95ms)
2026-04-20 17:39:24.644 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:39:24.659 +07:00 [INF] Guardian 1 joined notification group
2026-04-20 17:39:24.677 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:39:25.943 +07:00 [INF] GET /api/children → 200 (19ms)
2026-04-20 17:39:55.235 +07:00 [INF] POST /api/online-status/heartbeat → 200 (50ms)
2026-04-20 17:40:09.232 +07:00 [INF] GET /api/children → 200 (11ms)
2026-04-20 17:40:09.482 +07:00 [INF] GET /api/notifications → 200 (8ms)
2026-04-20 17:40:24.538 +07:00 [INF] POST /api/online-status/heartbeat → 200 (71ms)
2026-04-20 17:40:41.207 +07:00 [INF] GET /api/notifications → 200 (7ms)
2026-04-20 17:40:44.155 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:40:44.156 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:40:44.194 +07:00 [INF] GET /hubs/notifications → 101 (79556ms)
2026-04-20 17:40:44.198 +07:00 [INF] GET /hubs/notifications → 101 (79545ms)
2026-04-20 17:40:44.491 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:40:44.485 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:40:44.487 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:40:44.660 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-20 17:40:44.652 +07:00 [INF] POST /api/online-status/heartbeat → 200 (161ms)
2026-04-20 17:40:44.658 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:40:44.652 +07:00 [INF] POST /api/online-status/heartbeat → 200 (161ms)
2026-04-20 17:40:44.597 +07:00 [INF] GET /api/notifications → 200 (107ms)
2026-04-20 17:40:44.707 +07:00 [INF] Guardian 1 joined notification group
2026-04-20 17:40:44.706 +07:00 [INF] User 1 connected to NotificationHub
2026-04-20 17:40:47.922 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:40:47.922 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-20 17:40:47.928 +07:00 [INF] GET /hubs/notifications → 101 (3237ms)
2026-04-20 17:40:47.929 +07:00 [INF] GET /hubs/notifications → 101 (3276ms)
2026-04-20 17:41:55.837 +07:00 [INF] Scheduler QuartzScheduler_$_NON_CLUSTERED shutting down.
2026-04-20 17:41:55.846 +07:00 [INF] Scheduler QuartzScheduler_$_NON_CLUSTERED paused.
2026-04-20 17:41:55.873 +07:00 [INF] Scheduler QuartzScheduler_$_NON_CLUSTERED Shutdown complete.
