2026-04-21 12:05:18.967 +07:00 [INF] Family Guardian API starting...
2026-04-21 12:05:19.154 +07:00 [INF] Initialized Scheduler Signaller of type: Quartz.Core.SchedulerSignalerImpl
2026-04-21 12:05:19.159 +07:00 [INF] Quartz Scheduler created
2026-04-21 12:05:19.161 +07:00 [INF] JobFactory set to: Quartz.Simpl.MicrosoftDependencyInjectionJobFactory
2026-04-21 12:05:19.166 +07:00 [INF] RAMJobStore initialized.
2026-04-21 12:05:19.171 +07:00 [INF] Quartz Scheduler 3.18.0.0 - 'QuartzScheduler' with instanceId 'NON_CLUSTERED' initialized
2026-04-21 12:05:19.173 +07:00 [INF] Using thread pool 'Quartz.Simpl.DefaultThreadPool', size: 10
2026-04-21 12:05:19.175 +07:00 [INF] Using job store 'Quartz.Simpl.RAMJobStore', supports persistence: False, clustered: False
2026-04-21 12:22:09.319 +07:00 [INF] POST /api/online-status/heartbeat → 200 (52ms)
2026-04-21 12:22:09.776 +07:00 [INF] User 1 connected to NotificationHub
2026-04-21 12:22:09.793 +07:00 [INF] Guardian 1 joined notification group
2026-04-21 12:22:09.795 +07:00 [INF] User 1 connected to NotificationHub
2026-04-21 12:22:10.101 +07:00 [INF] GET /api/notifications → 200 (17ms)
2026-04-21 12:22:40.249 +07:00 [INF] POST /api/online-status/heartbeat → 200 (59ms)
2026-04-21 12:22:42.807 +07:00 [INF] GET /api/notifications → 200 (9ms)
2026-04-21 12:23:09.308 +07:00 [INF] POST /api/online-status/heartbeat → 200 (49ms)
2026-04-21 12:23:17.253 +07:00 [INF] GET /api/notifications → 200 (9ms)
2026-04-21 12:23:30.830 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-21 12:23:30.830 +07:00 [INF] User 1 disconnected from NotificationHub
2026-04-21 12:23:30.832 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-21 12:23:30.833 +07:00 [INF] POST /hubs/notifications/negotiate → 200 (0ms)
2026-04-21 12:23:30.834 +07:00 [INF] GET /hubs/notifications → 101 (81062ms)
2026-04-21 12:23:30.838 +07:00 [INF] GET /hubs/notifications → 101 (81087ms)
2026-04-21 12:23:30.838 +07:00 [INF] User 1 connected to NotificationHub
